,time [s],altitude [m],ground_distance [m],mass [kg],true_airspeed [m/s],equivalent_airspeed [m/s],mach [-],engine_setting,CL [-],CD [-],drag [N],thrust [N],thrust_rate [-],thrust_is_regulated,sfc [kg/N/s],slope_angle [rad],acceleration [m/s**2],name
611,3736.6736098321503,2850.3518199496657,815382.502472519,56089.10426436397,148.1478445051713,128.61111111111111,0.4500600941595774,4,0.4460202594971214,0.0285373874418795,35193.20388515518,20796.609289213888,0.17999999999999997,False,1.510256441580128e-05,-0.02617342728804983,0.0,SPP_study:main_route:descent
612,3741.6736098321503,2830.9663492769946,816122.9879884577,56087.53385370686,148.00062340087723,128.61111111111111,0.44950782512890136,4,0.4460077715999086,0.028536892641872667,35192.593682221996,20832.45665601742,0.18,False,1.5096272543019536e-05,-0.02610787734828829,0.0,SPP_study:main_route:descent
613,3746.6736098321503,2811.6486333963944,816862.7389188588,56085.96139148976,147.85413068059282,128.61111111111111,0.4489584165890657,4,0.44599526738870204,0.028536397217820503,35191.98270969645,20868.22211196416,0.18,False,1.5090010203258692e-05,-0.026042472215762554,0.0,SPP_study:main_route:descent
614,3751.6736098321503,2792.3983740716176,817601.7588959222,56084.3868830668,147.7083614341194,128.61111111111111,0.44841184832110126,4,0.4459827469060769,0.028535901171497298,35191.370969766715,20903.90579030816,0.18,False,1.5083777126081935e-05,-0.02597721165469363,0.0,SPP_study:main_route:descent
615,3756.6736098321503,2773.215274909633,818340.0515273667,56082.81033378677,147.56331079562457,128.61111111111111,0.4478681002961065,4,0.4459702101945677,0.028535404504675548,35190.75846461862,20939.507825343313,0.18,False,1.50775730458351e-05,-0.02591209542744016,0.0,SPP_study:main_route:descent
616,3761.6736098321503,2754.099041346023,819077.6203966518,56081.23174899287,147.41897394314475,128.61111111111111,0.44732715267304074,4,0.44595765729666265,0.028534907219125705,35190.145196435595,20975.028352368558,0.18,False,1.507139770152369e-05,-0.02584712329456122,0.0,SPP_study:main_route:descent
617,3766.6736098321503,2735.049380630508,819814.469063196,56079.65113402237,147.27534609809348,128.61111111111111,0.4467889857965434,4,0.44594508825480406,0.028534409316616206,35189.53116739851,21010.467507653855,0.18,False,1.506525083669365e-05,-0.025782295014877575,0.0,SPP_study:main_route:descent
618,3771.6736098321503,2716.0660018125977,820550.6010625932,56078.06849420638,147.1324225247768,128.61111111111111,0.4462535801947873,4,0.44593250311138494,0.028533910798913386,35188.91637968568,21045.82542840669,0.18,False,1.5059132199316125e-05,-0.025717610345532136,0.0,SPP_study:main_route:descent
619,3776.6736098321503,2697.1486157273666,821286.0199068268,56076.483834869534,146.9901985299145,128.61111111111111,0.44572091657735735,4,0.44591990190874653,0.02853341166778128,35188.30083547256,21081.102252739453,0.18,False,1.5053041541675766e-05,-0.025653069042048417,0.0,SPP_study:main_route:descent
620,3781.6736098321503,2678.2969349813534,822020.7290844813,56074.89716132976,146.8486694621679,128.61111111111111,0.4451909758331601,4,0.44590728468917723,0.028532911924981672,35187.68453693183,21116.29811963736,0.18000000000000002,False,1.5046978620262608e-05,-0.025588670858388625,0.0,SPP_study:main_route:descent
621,3786.6736098321503,2659.5106739385847,822754.7320609508,56073.308478898034,146.70783071167367,128.61111111111111,0.4446637390283608,4,0.44589465149491,0.028532411572273937,35187.0674862332,21151.413168926963,0.18,False,1.5040943195667348e-05,-0.025524415547010182,0.0,SPP_study:main_route:descent
622,3791.6736098321503,2640.78954870672,823488.032278647,56071.717792878124,146.56767770958405,128.61111111111111,0.44413918740434916,4,0.4458820023681199,0.02853191061141497,35186.44968554335,21186.44754124548,0.18,False,1.503493503247987e-05,-0.025460302858921067,0.0,SPP_study:main_route:descent
623,3796.6736098321503,2622.1332771233156,824220.6331572023,56070.12510856637,146.4282059276126,128.61111111111111,0.4436173023757307,4,0.4458693373509237,0.02853140904415916,35185.83113702584,21221.401378010618,0.18,False,1.5028953899190942e-05,-0.02539633254373413,0.0,SPP_study:main_route:descent
624,3801.6736098321503,2603.5415787422116,824952.5380936734,56068.530431251434,146.28941087758614,128.61111111111111,0.44309806552834774,4,0.44585665648537687,0.02853090687225827,35185.211842840996,21256.27482139101,0.18,False,1.5022999568096955e-05,-0.025332504349720345,0.0,SPP_study:main_route:descent
625,3806.6736098321503,2585.0141748200354,825683.7504627405,56066.933766214126,146.1512881110025,128.61111111111111,0.44258145861732406,4,0.4458439598134723,0.028530404097461395,35184.59180514585,21291.06801427736,0.18,False,1.5017071815207549e-05,-0.02526881802386072,0.0,SPP_study:main_route:descent
626,3811.6736098321503,2566.5507883028226,826414.2736169054,56065.33511872716,146.01383321859385,128.61111111111111,0.44206746356513826,4,0.44583124737713836,0.028529900721514862,35183.971026094056,21325.781100254117,0.18,False,1.5011170420156112e-05,-0.025205273311897404,0.0,SPP_study:main_route:descent
627,3816.6736098321503,2548.151143812757,827144.1108866871,56063.73449405497,145.87704182989592,128.61111111111111,0.4415560624597213,4,0.445818519218238,0.02852939674616222,35183.34950783578,21360.414223571766,0.18,False,1.5005295166112961e-05,-0.025141869958383484,0.0,SPP_study:main_route:descent
628,3821.6736098321503,2529.814967635021,827873.2655808153,56062.13189745349,145.7409096128224,128.61111111111111,0.44104723755257996,4,0.4458057753785667,0.02852889217314415,35182.72725251769,21394.967529119665,0.18,False,1.499944583970115e-05,-0.02507860770673202,0.0,SPP_study:main_route:descent
629,3826.6736098321503,2511.5419877047684,828601.7409864219,56060.52733417001,145.6054322732453,128.61111111111111,0.44054097125694547,4,0.4457930158998503,0.028528387004198377,35182.104262282824,21429.441162399537,0.18,False,1.499362223091483e-05,-0.025015486299263704,0.0,SPP_study:main_route:descent
630,3831.6736098321503,2493.3319335942033,829329.5403692303,56058.92080944296,145.47060555458026,128.61111111111111,0.4400372461459463,4,0.4457802408237453,0.028527881241059667,35181.480539270524,21463.835269499392,0.18,False,1.4987824133040002e-05,-0.024952505477253775,0.0,SPP_study:main_route:descent
631,3836.6736098321503,2475.1845364997757,830056.6669737423,56057.312328501765,145.3364252373777,128.61111111111111,0.43953604495080617,4,0.44576745019183567,0.028527374885459745,35180.856085616426,21498.149997068085,0.18,False,1.4982051342577698e-05,-0.02488966498097798,0.0,SPP_study:main_route:descent
632,3841.6736098321503,2457.099529229488,830783.1240234235,56055.70189656663,145.20288713891847,128.61111111111111,0.4390373505590641,4,0.4457546440456325,0.028526867939127214,35180.2309034523,21532.385492290494,0.18,False,1.4976303659169334e-05,-0.024826964549757094,0.0,SPP_study:main_route:descent
633,3846.6736098321503,2439.076646190311,831508.9147208866,56054.089518848436,145.06998711281534,128.61111111111111,0.4385411460128199,4,0.44574182242657273,0.02852636040378757,35179.60499490607,21566.541902863068,0.18,False,1.4970580885524358e-05,-0.024764403922001077,0.0,SPP_study:main_route:descent
634,3851.6736098321503,2421.11562337571,832234.0422480722,56052.47520054855,144.93772104861927,128.61111111111111,0.4380474145070015,4,0.44572898537601785,0.02852585228116311,35178.97836210172,21600.619376970015,0.18,False,1.4964882827349913e-05,-0.024701982835251893,0.0,SPP_study:main_route:descent
635,3856.6736098321503,2403.216198353283,832958.5097664283,56050.85894685868,144.80608487143087,128.61111111111111,0.4375561393876562,4,0.445716132935252,0.02852534357297286,35178.35100715922,21634.618063259964,0.18,False,1.4959209293282636e-05,-0.024639701026225515,0.0,SPP_study:main_route:descent
636,3861.6736098321503,2385.378110252498,833682.3204170875,56049.24076296074,144.67507454151664,128.61111111111111,0.4370673041502637,4,0.4457032651454817,0.02852483428093259,35177.72293219452,21668.538110823105,0.18,False,1.4953560094822375e-05,-0.024577558230853176,0.0,SPP_study:main_route:descent
637,3866.6736098321503,2367.601099752549,834405.4773210423,56047.6206540267,144.5446860539299,128.61111111111111,0.43658089243807024,4,0.4456903820478347,0.028524324406754727,35177.09413931943,21702.379669168997,0.18,False,1.4947935046267798e-05,-0.024515554184321157,0.0,SPP_study:main_route:descent
638,3871.6736098321503,2349.884909070306,835127.9835793186,56045.99862521848,144.4149154381372,128.61111111111111,0.43609688804044755,4,0.4456774836833584,0.028523813952148345,35176.464630641625,21736.142888204537,0.18,False,1.4942333964653917e-05,-0.024453688621110605,0.0,SPP_study:main_route:descent
639,3876.6736098321503,2332.2292819483796,835849.8422731473,56044.37468168779,144.28575875764858,128.61111111111111,0.43561527489126944,4,0.445664570093019,0.02852330291881908,35175.834408264556,21769.827918212843,0.18,False,1.493675666969129e-05,-0.024391961275035456,0.0,SPP_study:main_route:descent
640,3881.6736098321503,2314.633963643282,836571.0564641339,56042.74882857601,144.15721210965327,128.61111111111111,0.43513603706731324,4,0.44565164131770113,0.028522791308469148,35175.20347428745,21803.434909832176,0.18,False,1.4931202983707016e-05,-0.02433037187928047,0.0,SPP_study:main_route:descent
641,3886.6736098321503,2297.098700913697,837291.6291944267,56041.12107101411,144.02927162465946,128.61111111111111,0.43465915878667893,4,0.44563869739820583,0.028522279122797246,35174.571830805195,21836.96401403567,0.18,False,1.4925672731587386e-05,-0.02426892016643756,0.0,SPP_study:main_route:descent
642,3891.6736098321503,2279.6232420088486,838011.5634868828,56039.49141412249,143.90193346613884,128.61111111111111,0.43418462440723105,4,0.4456257383752507,0.02852176636349858,35173.939479908375,21870.415382111354,0.18,False,1.4920165740722077e-05,-0.024207605868541968,0.0,SPP_study:main_route:descent
